id	molecularFormula	adduct	precursorFormula	NPC#pathway	NPC#pathway Probability	NPC#superclass	NPC#superclass Probability	NPC#class	NPC#class Probability	ClassyFire#most specific class	ClassyFire#most specific class Probability	ClassyFire#level 5	ClassyFire#level 5 Probability	ClassyFire#subclass	ClassyFire#subclass Probability	ClassyFire#class	ClassyFire#class Probability	ClassyFire#superclass	ClassyFire#superclass probability	ClassyFire#all classifications	featureId
293_Fototroficos_analisis_3_muestrascompletas_estadi_724	C14H18Cl8O5	[M + Na]+	C14H18Cl8O5	Terpenoids	0.7478346824645996	Fatty acyls	0.4658975303173065	Halogenated hydrocarbons	0.20629656314849854	Chlorohydrins	0.6844499707221985			Chlorohydrins	0.6844499707221985	Halohydrins	0.350789874792099	Organohalogen compounds	0.9999947547912598	Organic compounds; Alcohols and polyols; Ethers; Carboxylic acids and derivatives; Organohalogen compounds; Organooxygen compounds; Alkyl chlorides; Carboxylic acid derivatives; Dialkyl ethers; Organochlorides; Carbonyl compounds; Chlorohydrins; Alkyl halides; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	724
294_Fototroficos_analisis_3_muestrascompletas_estadi_725	C24H48N8O8	[M + H]+	C24H48N8O8	Amino acids and Peptides	0.9054551124572754	Oligopeptides	0.6255002021789551	Cyclic peptides	0.4814658761024475	Peptides	0.6824048757553101	Peptides	0.6824048757553101	Amino acids, peptides, and analogues	0.9577464461326599	Carboxylic acids and derivatives	0.9412484765052795	Organic acids and derivatives	0.9913120865821838	Organic compounds; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Macrolactams; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Peptides; Hydroxamic acids; Monoalkylamines; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Dialkyl ethers; Primary carboxylic acid amides; Secondary carboxylic acid amides; Carbonyl compounds; Amines; Primary amines; Acetohydroxamic acids; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	725
295_Fototroficos_analisis_3_muestrascompletas_estadi_728	C30H46N4O9	[M + H]+	C30H46N4O9	Amino acids and Peptides	0.8974923491477966	Oligopeptides	0.7996014356613159	Cyclic peptides	0.9071085453033447	Peptides	0.9440367817878723	Peptides	0.9440367817878723	Amino acids, peptides, and analogues	0.9965444207191467	Carboxylic acids and derivatives	0.9997648596763611	Organic acids and derivatives	0.9999547004699707	Organic compounds; Organoheterocyclic compounds; Amino acids, peptides, and analogues; Lactones; Alpha amino acids and derivatives; Macrolactams; Lactams; Pyrrolidines; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Dicarboxylic acids and derivatives; Amino acids and derivatives; Peptides; Alpha amino acid esters; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl-alpha amino acids and derivatives; Carboxylic acids; Carboxylic acid esters; Secondary carboxylic acid amides; Tertiary carboxylic acid amides; Peptidomimetics; Carbonyl compounds; Organic oxides; Azacyclic compounds; Oxacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	728
297_Fototroficos_analisis_3_muestrascompletas_estadi_732	C19H20Br3NO4	[M + K]+	C19H20Br3NO4	Alkaloids	0.4802141785621643	Ornithine alkaloids	0.296869158744812	Phenylethylamines	0.054523516446352005	O-bromophenols	0.7367088794708252	Bromophenols	0.17672514915466309	Halophenols	0.16663992404937744	Phenols	0.433147132396698	Benzenoids	0.9969854950904846	Organic compounds; Organoheterocyclic compounds; Halobenzenes; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organohalogen compounds; Organonitrogen compounds; Organooxygen compounds; Alkyl bromides; Aryl bromides; Carboxylic acid derivatives; Bromobenzenes; Dialkyl ethers; Carboxylic acid esters; Organobromides; Carbonyl compounds; Benzene and substituted derivatives; Benzenoids; O-bromophenols; Aryl halides; Alkyl halides; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	732
298_Fototroficos_analisis_3_muestrascompletas_estadi_733	C33H47N3O6	[M + H3N + H]+	C33H50N4O6	Terpenoids	0.7046966552734375	Oligopeptides	0.2434994876384735	Ansa macrolides	0.058321673423051834	N-acyl-alpha amino acids and derivatives	0.8161047697067261	Amino acids and derivatives	0.9691674113273621	Amino acids, peptides, and analogues	0.9692529439926147	Carboxylic acids and derivatives	0.9937585592269897	Organic acids and derivatives	0.9965483546257019	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Alcohols and polyols; Lactams; Piperidines; Pyrrolidines; Ethers; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Alkaloids and derivatives; Organooxygen compounds; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl-alpha amino acids and derivatives; Cyclic alcohols and derivatives; Secondary alcohols; Secondary carboxylic acid amides; Tertiary carboxylic acid amides; Carbonyl compounds; Benzene and substituted derivatives; Benzenoids; N-arylamides; Organic oxides; Azacyclic compounds; Oxacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	733
299_Fototroficos_analisis_3_muestrascompletas_estadi_734	C12H18Cl3O12P3	[M + K]+	C12H18Cl3O12P3	Shikimates and Phenylpropanoids	0.6369831562042236	Phenolic acids (C6-C1)	0.4515748620033264	Simple phenolic acids	0.19990982115268707	Chlorobenzenes	0.6146209239959717	Chlorobenzenes	0.6146209239959717	Halobenzenes	0.4504794180393219	Benzene and substituted derivatives	0.8266177773475647	Benzenoids	0.5265414714813232	Organic compounds; Alcohols and polyols; Organic acids and derivatives; Organohalogen compounds; Organooxygen compounds; Organic phosphoric acids and derivatives; Phosphate esters; Chlorobenzenes; Organochlorides; Benzene and substituted derivatives; Benzenoids; Alkyl halides; Alkyl phosphates; Dialkyl phosphates; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	734
300_Fototroficos_analisis_3_muestrascompletas_estadi_737	C33H47N3O6	[M + H]+	C33H47N3O6	Terpenoids	0.5823668837547302	Oligopeptides	0.5418596267700195	Depsipeptides	0.11376738548278809	Alpha amino acid esters	0.6556152105331421	Amino acids and derivatives	0.9859317541122437	Amino acids, peptides, and analogues	0.9857040047645569	Carboxylic acids and derivatives	0.9980955719947815	Organic acids and derivatives	0.9985349178314209	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Alcohols and polyols; Lactams; Ethers; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Alpha amino acid esters; Carboxylic acid amides; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Dialkyl ethers; Carboxylic acid esters; Secondary alcohols; Secondary carboxylic acid amides; Tertiary carboxylic acid amides; Carbonyl compounds; Piperidinecarboxylic acids and derivatives; Benzenoids; Organic oxides; Azacyclic compounds; Oxacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	737
301_Fototroficos_analisis_3_muestrascompletas_estadi_738	C16H17I3N2O2	[M + H]+	C16H17I3N2O2	Alkaloids	0.671362578868866	Small peptides	0.8207122087478638	Aminoacids	0.21658071875572205	Phenylalanine and derivatives	0.6134911179542542	Amino acids and derivatives	0.2673453688621521	Amino acids, peptides, and analogues	0.2651076912879944	Carboxylic acids and derivatives	0.70982426404953	Organic acids and derivatives	0.8953881859779358	Organic compounds; Halobenzenes; Phenethylamines; Organic acids and derivatives; Carboxylic acids and derivatives; Organohalogen compounds; Organonitrogen compounds; Organooxygen compounds; Alkyl iodides; Aryl iodides; Carboxylic acid derivatives; Iodobenzenes; Organoiodides; Carbonyl compounds; Benzene and substituted derivatives; Benzenoids; Aryl halides; Alkyl halides; Organic oxides; Hydrocarbon derivatives; Phenylalanine and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	738
302_Fototroficos_analisis_3_muestrascompletas_estadi_744	C42H52O4	[M + H]+	C42H52O4	Terpenoids	0.9987924098968506	Carotenoids (C40)	0.9990525841712952	Carotenoids (C40, Î²-Î²)	0.9949856996536255	Triterpenoids	0.7428757548332214			Triterpenoids	0.7428757548332214	Prenol lipids	0.9984026551246643	Lipids and lipid-like molecules	0.9896807074546814	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Epoxides; Ethers; Prenol lipids; Organooxygen compounds; Dialkyl ethers; Cyclic alcohols and derivatives; Triterpenoids; Secondary alcohols; Tertiary alcohols; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	744
303_Fototroficos_analisis_3_muestrascompletas_estadi_754	C38H63N5O10	[M + Na]+	C38H63N5O10	Amino acids and Peptides	0.9665741324424744	Oligopeptides	0.8716683983802795	Linear peptides	0.8814538717269897	Oligopeptides	0.8785374760627747	Peptides	0.9859668612480164	Amino acids, peptides, and analogues	0.9920657277107239	Carboxylic acids and derivatives	0.999915361404419	Organic acids and derivatives	0.9999849796295166	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Peptides; Monoalkylamines; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; N-acyl-alpha amino acids and derivatives; Carboxylic acids; Secondary carboxylic acid amides; Carbonyl compounds; Alpha amino acid amides; N-acyl-alpha amino acids; Amines; Primary amines; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Amino acids; Glutamic acid and derivatives; Leucine and derivatives; Isoleucine and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Oligopeptides; Chemical entities	754
305_Fototroficos_analisis_3_muestrascompletas_estadi_765	C34H59N9O10	[M + Na]+	C34H59N9O10	Amino acids and Peptides	0.9993459582328796	Oligopeptides	0.7805770635604858	Linear peptides	0.8009595274925232	Oligopeptides	0.9389489889144897	Peptides	0.999925971031189	Amino acids, peptides, and analogues	0.9999252557754517	Carboxylic acids and derivatives	0.9999909400939941	Organic acids and derivatives	0.9999905824661255	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Alcohols and polyols; Pyrrolidines; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Peptides; Monoalkylamines; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Monocarboxylic acids and derivatives; N-acyl-alpha amino acids and derivatives; Carboxylic acids; Primary carboxylic acid amides; Secondary carboxylic acid amides; Tertiary carboxylic acid amides; Carbonyl compounds; Pyrrolidine carboxylic acids and derivatives; Pyrrolidinecarboxamides; Alpha amino acid amides; N-acyl-alpha amino acids; Amines; Primary amines; N-acylpyrrolidines; Fatty Acyls; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Amino acids; Valine and derivatives; Glutamine and derivatives; Serine and derivatives; Proline and derivatives; Leucine and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Oligopeptides; Chemical entities	765
306_Fototroficos_analisis_3_muestrascompletas_estadi_768	C42H77N7O7	[M + H]+	C42H77N7O7	Amino acids and Peptides	0.9804915189743042	Oligopeptides	0.9344549775123596	Lipopeptides	0.7081655859947205	Oligopeptides	0.6574292778968811	Peptides	0.9972659349441528	Amino acids, peptides, and analogues	0.9954248070716858	Carboxylic acids and derivatives	0.9916268587112427	Organic acids and derivatives	0.9957970380783081	Organic compounds; Organoheterocyclic compounds; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Peptides; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl-alpha amino acids and derivatives; Secondary alcohols; Secondary carboxylic acid amides; Carbonyl compounds; Amines; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Isoleucine and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Oligopeptides; Chemical entities	768
307_Fototroficos_analisis_3_muestrascompletas_estadi_770	C12H16Cl4N5O11P3	[M + Na]+	C12H16Cl4N5O11P3	Carbohydrates	0.9091406464576721	Nucleosides	0.6070611476898193	Purine nucleos(t)ides	0.5344256162643433	Bisphosphonates	0.5186170339584351			Bisphosphonates	0.5186170339584351	Organic phosphonic acids and derivatives	0.036196619272232056	Organic acids and derivatives	0.9064887762069702	Organic compounds; Organoheterocyclic compounds; Imidazoles; Pyrrolidines; Organic acids and derivatives; Organohalogen compounds; Organonitrogen compounds; Organooxygen compounds; Bisphosphonates; Organic phosphoric acids and derivatives; Alkyl chlorides; Organochlorides; Imidazopyrimidines; Oxolanes; Substituted imidazoles; N-substituted imidazoles; Amines; Alkyl halides; Organic oxides; Azacyclic compounds; Oxacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	770
310_Fototroficos_analisis_3_muestrascompletas_estadi_795	C36H62O12	[M + H]+	C36H62O12	Polyketides	0.883799135684967	Macrolides	0.37613773345947266	Macrolide lactones	0.26031532883644104	Steroidal glycosides	0.5762860774993896			Steroidal glycosides	0.5762860774993896	Steroids and steroid derivatives	0.35968559980392456	Lipids and lipid-like molecules	0.10416882485151291	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Lactones; Alcohols and polyols; Macrolides and analogues; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Steroidal glycosides; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Dialkyl ethers; Carboxylic acid esters; Hydroxysteroids; Monosaccharides; Acetals; Secondary alcohols; Carbonyl compounds; Oxanes; Glycosyl compounds; O-glycosyl compounds; Polyols; Alpha,beta-unsaturated carboxylic esters; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	795
312_Fototroficos_analisis_3_muestrascompletas_estadi_803	C42H77N7O7	[M + H]+	C42H77N7O7	Amino acids and Peptides	0.9898494482040405	Oligopeptides	0.9537951946258545	Lipopeptides	0.8268458247184753	Oligopeptides	0.6930134296417236	Peptides	0.9959263801574707	Amino acids, peptides, and analogues	0.9975153207778931	Carboxylic acids and derivatives	0.995576024055481	Organic acids and derivatives	0.9980142116546631	Organic compounds; Organoheterocyclic compounds; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Peptides; Carboxylic acid amides; Carboxylic acid derivatives; Secondary alcohols; Secondary carboxylic acid amides; Carbonyl compounds; Cyclic peptides; Alpha amino acid amides; Amines; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Oligopeptides; Chemical entities	803
314_Fototroficos_analisis_3_muestrascompletas_estadi_813	C40H79NO8	[M + Na]+	C40H79NO8	Polyketides	0.6711317896842957	Linear polyketides	0.11062513291835785	Glycerophosphoethanolamines	0.13891687989234924	Amino acids and derivatives	0.9991636276245117	Amino acids and derivatives	0.9991636276245117	Amino acids, peptides, and analogues	0.9993091821670532	Carboxylic acids and derivatives	0.981846272945404	Organic acids and derivatives	0.9857409596443176	Organic compounds; Organoheterocyclic compounds; Amino acids, peptides, and analogues; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Dicarboxylic acids and derivatives; Amino acids and derivatives; Carboxylic acid derivatives; Carboxylic acid esters; Carbonyl compounds; Trialkylamines; Amines; Tertiary amines; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	813
