confidenceRank	structurePerIdRank	formulaRank	#adducts	#predictedFPs	ConfidenceScore	CSI:FingerIDScore	ZodiacScore	SiriusScore	molecularFormula	adduct	InChIkey2D	InChI	name	smiles	xlogp	pubchemids	links	dbflags	ionMass	retentionTimeInSeconds	id	featureId
286	1	1	1	1	0.15484428908241113	-15.382005550949934	0.9999999999999999	235.49186187075978	C18H30O2	[M + H]+	DTOSIQBPPRVQHS	InChI=1S/C18H30O2/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18(19)20/h3-4,6-7,9-10H,2,5,8,11-17H2,1H3,(H,19,20)	alpha-LA	CCC=CCC=CCC=CCCCCCCCC(=O)O	5.86273956	860;445640;4028869;5991656;5280934;5282822;5312499;5312500;5312501;5312502;5312503;5312504;5461005;12359003;12359005;12359006;25245675;52912203;53778543;71749794;70674793;70674794;70675588;70675602;71309393;87329441;88801875;90937457;101947580;101947581;102602067;117064405;118797069;118366622;118366623;129773991;129848552;129853298;132935946;132426821;135385002	HMDB:(1388 30964);PubChem class - food;SuperNatural:(SN00298436 SN00003487 SN00020772 SN00299171 SN00064437);ZINC bio:(ZINC03802189 ZINC03870057 ZINC13508536 ZINC13508538 ZINC13508540 ZINC14616300);MeSH:(5280934);Plantcyc:(LINOLENIC_ACID);PubMed;NORMAN:(NS00012800);COCONUT:(CNP0149780 CNP0218792);KNApSAcK:(7247);Natural Products:(UNPD14564 UNPD213805 UNPD61555);PubChem:(860 445640 4028869 5991656 5280934 5282822 5312499 5312500 5312501 5312502 5312503 5312504 5461005 12359003 12359005 12359006 25245675 52912203 53778543 71749794 70674793 70674794 70675588 70675602 71309393 87329441 88801875 90937457 101947580 101947581 102602067 117064405 118797069 118366622 118366623 129773991 129848552 129853298 132935946 132426821 135385002);YMDB Mine;CHEBI:(32387 92583 27432);PubChem class - bio and metabolites;KEGG:(C06427);PubChem class - safety and toxic;PubChem class - drug;Biocyc:(SMA-0000047 CPD-10245 LINOLENIC_ACID)	34614978942	279.23242	392.536875	356_Fototroficos_analisis_3_muestrascompletas_estadi_1002	1002
287	1	1	1	1	0.1542282017079806	-63.60552742922171	0.9999999999999999	36.13162658190423	C8H17NO2	[M + H]+	QIGLJVBIRIXQRN	InChI=1S/C8H17NO2/c1-4-11-8(10)7(9)5-6(2)3/h6-7H,4-5,9H2,1-3H3	AmbotzHAA6800	CCOC(=O)C(CC(C)C)N	1.29999995	75971;158178;6994014;11600851	NORMAN:(NS00048329);COCONUT:(CNP0332739);KNApSAcK:(50451);Natural Products:(UNPD98158);PubChem:(75971 158178 6994014 11600851);SuperNatural:(SN00336781);ZINC bio:(ZINC01677506);PubMed	3448914	160.13359	84.435	87_Fototroficos_analisis_3_muestrascompletas_estadi_188	188
288	1	1	1	1	0.1528900370520817	-68.9304508149572	0.9999999999999999	171.1116479436005	C20H24O6	[M + H]+	KYLYUJCXGGTLJO	InChI=1S/C20H24O6/c1-22-17-9-12(5-6-14(17)21)15-7-8-16(26-15)13-10-18(23-2)20(25-4)19(11-13)24-3/h5-6,9-11,15-16,21H,7-8H2,1-4H3	2-methoxy-4-[5-(3,4,5-trimethoxyphenyl)oxolan-2-yl]phenol	COC1=CC(=CC(=C1OC)OC)C2CCC(O2)C3=CC(=C(C=C3)O)OC	3.20000005	22456879	PubChem:(22456879)	2	361.16536	262.33	257_Fototroficos_analisis_3_muestrascompletas_estadi_626	626
289	1	1	1	4	0.15254308297130104	-126.03163987799849	0.9472361809045227	11.201624211235988	C26H42O7	[M + H]+	NGKKMYSZDHTCJW	InChI=1S/C26H42O7/c1-16(27)30-15-22(32-18(3)29)26(8)14-10-20-24(6)12-11-21(31-17(2)28)23(4,5)19(24)9-13-25(20,7)33-26/h19-22H,9-15H2,1-8H3	[(2R)-2-[(3R,4aS,6aS,8R,10aR,10bS)-8-acetyloxy-3,4a,7,7,10a-pentamethyl-2,5,6,6a,8,9,10,10b-octahydro-1H-benzo[f]chromen-3-yl]-2-acetyloxyethyl] acetate	CC(=O)OCC(C1(CCC2C3(CCC(C(C3CCC2(O1)C)(C)C)OC(=O)C)C)C)OC(=O)C	4.19999981	10742849;14634226;14634227	PubChem:(10742849 14634226 14634227)	2	467.30181	262.82	260_Fototroficos_analisis_3_muestrascompletas_estadi_635	635
290	1	5	1	6	0.15242988984403685	-268.186123621842	0.016582914572864323	10.288552722612733	C37H69N3O8	[M + Na]+	VXCZOHVDHUXBBU	InChI=1S/C37H69N3O8/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-21-24-27-33(41)40-32(37(47)48)28-29-34(42)39-31(36(45)46)26-23-20-18-17-19-22-25-30(38)35(43)44/h30-32H,2-29,38H2,1H3,(H,39,42)(H,40,41)(H,43,44)(H,45,46)(H,47,48)	null	CCCCCCCCCCCCCCCCCCCC(=O)NC(CCC(=O)NC(CCCCCCCCC(C(=O)O)N)C(=O)O)C(=O)O	7.9000001	10484723	PubChem:(10484723)	2	706.49734	1159.4139774227142	745_Fototroficos_analisis_3_muestrascompletas_estadi_2785	2785
291	1	5	1	8	0.1521937276144965	-179.30157548954705	0.014572864321608042	0.9279996117655203	C24H16Cl2O10S3	[M + H]+	BEIVAQLTKQHYCG	InChI=1S/C24H16Cl2O10S3/c25-15-1-11-21(26)23(13-15)37(27,28)19-7-2-16(3-8-19)35-18-6-12-22(24(14-18)39(32,33)34)36-17-4-9-20(10-5-17)38(29,30)31/h1-14H,(H,29,30,31)(H,32,33,34)	5-[4-(2,5-dichlorophenyl)sulfonylphenoxy]-2-(4-sulfophenoxy)benzenesulfonic acid	C1=CC(=CC=C1OC2=CC(=C(C=C2)OC3=CC=C(C=C3)S(=O)(=O)O)S(=O)(=O)O)S(=O)(=O)C4=C(C=CC(=C4)Cl)Cl	4.5	59330865	PubChem:(59330865)	2	630.93554	702.0024999999999	456_Fototroficos_analisis_3_muestrascompletas_estadi_1335	1335
292	1	1	1	1	0.15157552523586534	-76.69820542223704	0.9999999999999999	103.19147572609054	C20H20O6	[M + H]+	HSHKUJNBYXGIAN	InChI=1S/C20H20O6/c1-22-14-7-9-17(23-2)15(11-14)16(21)8-6-13-10-19(25-4)20(26-5)12-18(13)24-3/h7,9-12H,1-5H3	2-Propyn-1-one, 1-(2,5-dimethoxyphenyl)-3-(2,4,5-trimethoxyphenyl)-	COC1=CC(=C(C=C1)OC)C(=O)C#CC2=CC(=C(C=C2OC)OC)OC	3.70000005	19067785	PubChem:(19067785)	2	357.13403	265.12	262_Fototroficos_analisis_3_muestrascompletas_estadi_639	639
293	1	7	1	2	0.15086538891095994	-204.51988817000063	0.7949748743718593	18.592350812109256	C36H74O13	[M + H3N + H]+	JZURMCPGOZHDQK	InChI=1S/C36H74O13/c1-5-9-13-31(29(41)25-37)45-21-17-43-19-23-47-33(15-11-7-3)35(27-39)49-36(28-40)34(16-12-8-4)48-24-20-44-18-22-46-32(14-10-6-2)30(42)26-38/h29-42H,5-28H2,1-4H3	null	CCCCC(C(CO)O)OCCOCCOC(CCCC)C(CO)OC(CO)C(CCCC)OCCOCCOC(CCCC)C(CO)O	2.79999995	20292347	PubChem:(20292347)	2	732.54748	722.5556054687501	508_Fototroficos_analisis_3_muestrascompletas_estadi_1440	1440
294	1	1	1	1	0.15051989662262286	-8.43875996540744	0.9999999999999999	267.3542992709335	C18H30O3	[M + H]+	JHXAZBBVQSRKJR	InChI=1S/C18H30O3/c1-2-3-11-14-17(19)15-12-9-7-5-4-6-8-10-13-16-18(20)21/h7,9,12,15H,2-6,8,10-11,13-14,16H2,1H3,(H,20,21)	13-Kodda	CCCCCC(=O)C=CC=CCCCCCCCC(=O)O	5.19999981	160205;5283012;6446027;25791066;40490648;117642238	HMDB:(4668);SuperNatural:(SN00241423 SN00391898 SN00358986 SN00011320);ZINC bio:(ZINC04655398 ZINC13515840);additional;MeSH:(160205 5283012 6446027);PubMed;COCONUT:(CNP0144879 CNP0389625);Natural Products:(UNPD43091 UNPD49933 UNPD59866);PubChem:(160205 5283012 6446027 25791066 40490648 117642238);CHEBI:(72815 136531 90781 68947);KEGG:(C14765);Training Set	3727726	295.22733	350.755	337_Fototroficos_analisis_3_muestrascompletas_estadi_927	927
295	1	2	1	1	0.15050902611856912	-58.56708066608471	0.9964824120603015	17.001379729431665	C8H9N	[M + H]+	GWVMLCQWXVFZCN	InChI=1S/C8H9N/c1-2-4-8-6-9-5-7(8)3-1/h1-4,9H,5-6H2	Isoindoline	C1C2=CC=CC=C2CN1	0.899999976	422478;7102397;129892571	PubChem class - safety and toxic;PubChem:(422478 7102397 129892571);PubMed	67108930	120.08092	153.0592436593771	176_Fototroficos_analisis_3_muestrascompletas_estadi_331	331
296	1	5	1	5	0.14997487427352907	-131.5172448394988	0.22864321608040206	0.40020540370745294	C24H45O5P	[M + H + H]+	BVCAXZSPOXXYMW	InChI=1S/C24H46O5P/c1-3-5-7-9-11-13-15-17-19-21-23(25)28-30(27)29-24(26)22-20-18-16-14-12-10-8-6-4-2/h3-22H2,1-2H3/q+1	null	CCCCCCCCCCCC(=O)O[P+](=O)OC(=O)CCCCCCCCCCC	9.89999962	57198426	PubChem:(57198426)	2	446.31735	714.89	486_Fototroficos_analisis_3_muestrascompletas_estadi_1399	1399
297	1	1	1	1	0.14994344233224688	-101.72444908678612	0.9999999999999999	67.20104348705699	C8H15NO2	[M + H]+	OMOLPAOPNDNEPP	InChI=1S/C8H15NO2/c1-5(7-3-4-7)9-6(2)8(10)11/h5-7,9H,3-4H2,1-2H3,(H,10,11)	null	CC(C1CC1)NC(C)C(=O)O	-1.29999995	61499677;130300833	PubChem:(61499677 130300833)	2	158.1179	133.4335059519857	155_Fototroficos_analisis_3_muestrascompletas_estadi_290	290
298	1	1	1	1	0.14926530879878633	-14.414639354057023	0.9999999999999999	97.52077805787626	C8H10O3	[M + H]+	KLIDCXVFHGNTTM	InChI=1S/C8H10O3/c1-10-6-4-3-5-7(11-2)8(6)9/h3-5,9H,1-2H3	Syringol	COC1=C(C(=CC=C1)OC)O	1.39770198	7041;129719595;131801541	HMDB:(34158);PubChem class - food;SuperNatural:(SN00155757);ZINC bio:(ZINC00154666);additional;MeSH:(7041);PubMed;NORMAN:(NS00010674);COCONUT:(CNP0421772);KNApSAcK:(2646);Natural Products:(UNPD20773);PubChem:(7041 129719595 131801541);YMDB Mine;CHEBI:(955);PubChem class - bio and metabolites;KEGG:(C10787);PubChem class - safety and toxic;Biocyc:(CPD-12797)	34581817726	155.07055	94.60182067871094	107_Fototroficos_analisis_3_muestrascompletas_estadi_213	213
299	1	4	1	5	0.14918401140307946	-169.80890717413473	0.12763819095477388	36.40356304490667	C24H47N7O5	[M + K]+	FSPQBZCUHRMXOB	InChI=1S/C24H47N7O5/c1-14(2)19(31-22(34)17(5)29-21(33)15(3)10-6-8-12-25)24(36)30-18(11-7-9-13-26)23(35)28-16(4)20(27)32/h14-19H,6-13,25-26H2,1-5H3,(H2,27,32)(H,28,35)(H,29,33)(H,30,36)(H,31,34)	null	CC(C)C(C(=O)NC(CCCCN)C(=O)NC(C)C(=O)N)NC(=O)C(C)NC(=O)C(C)CCCCN	-0.512819529	117904931	PubChem:(117904931)	2	552.32922	216.4334375	223_Fototroficos_analisis_3_muestrascompletas_estadi_497	497
300	1	5	1	6	0.14865425520000541	-178.79876210735063	0.09748743718592967	3.724324722119227	C26H50O5S	[M + Na]+	FVCIUHWESBKENV	InChI=1S/C26H50O5S/c1-26(32-23-22-27,21-17-13-9-7-11-15-19-25(29)31-3)20-16-12-8-5-4-6-10-14-18-24(28)30-2/h27H,4-23H2,1-3H3	null	CC(CCCCCCCCCCC(=O)OC)(CCCCCCCCC(=O)OC)SCCO	7.5999999	129103297	PubChem:(129103297)	2	497.32825	988.87	728_Fototroficos_analisis_3_muestrascompletas_estadi_2085	2085
301	1	1	2	2	0.14843628908821108	-108.68979837086964	0.9999999999999999	92.80942216276503	C19H20O6	[M + H]+	FRMYCHGZNJSDRB	InChI=1S/C19H20O6/c1-22-13-6-7-14(18(10-13)24-3)16(21)11-15(20)12-5-8-17(23-2)19(9-12)25-4/h5-10H,11H2,1-4H3	null	COC1=CC(=C(C=C1)C(=O)CC(=O)C2=CC(=C(C=C2)OC)OC)OC	3.0	134867722	PubChem:(134867722)	2	345.1339	199.495	208_Fototroficos_analisis_3_muestrascompletas_estadi_454	454
302	1	1	1	3	0.14821890686435074	-209.44866042709265	0.891959798994975	16.769038049006454	C36H62O9	[M + H]+	XGLYJHYWVVYIHY	InChI=1S/C36H62O9/c1-31(2)22-10-15-34(6)23(33(22,5)13-11-24(31)38)17-20(43-30-29(41)28(40)27(39)21(18-37)44-30)26-19(9-14-35(26,34)7)36(8)16-12-25(45-36)32(3,4)42/h19-30,37-42H,9-18H2,1-8H3	null	CC1(C2CCC3(C(C2(CCC1O)C)CC(C4C3(CCC4C5(CCC(O5)C(C)(C)O)C)C)OC6C(C(C(C(O6)CO)O)O)O)C)C	4.30000019	100988287;100988293	PubChem:(100988287 100988293)	2	639.44874	702.0024999999999	457_Fototroficos_analisis_3_muestrascompletas_estadi_1336	1336
303	1	1	1	1	0.14770501867344238	-59.56387506590974	0.9999999999999999	50.45231857065742	C18H38O5	[M + H]+	ASMWIUUCZFNLHL	InChI=1S/C18H38O5/c1-2-3-4-5-6-7-8-9-11-20-13-15-22-17-18-23-16-14-21-12-10-19/h19H,2-18H2,1H3	Decyltetraglycol	CCCCCCCCCCOCCOCCOCCOCCO	3.41326642	526715	MeSH:(526715);PubChem:(526715);PubMed;PubChem class - bio and metabolites	16777286	335.28	624.8	422_Fototroficos_analisis_3_muestrascompletas_estadi_1213	1213
304	1	2	1	4	0.14717495868753322	-239.65786499083922	0.3618090452261307	8.019917706093942	C28H49NO7	[M + H3N + H]+	ROFVNAQQTICSRS	InChI=1S/C28H49NO7/c1-16(4-7-24(36)29-28(13-30,14-31)15-32)19-5-6-20-25-21(12-23(35)27(19,20)3)26(2)9-8-18(33)10-17(26)11-22(25)34/h16-23,25,30-35H,4-15H2,1-3H3,(H,29,36)	N-[1,3-dihydroxy-2-(hydroxymethyl)propan-2-yl]-4-(3,7,12-trihydroxy-10,13-dimethyl-2,3,4,5,6,7,8,9,11,12,14,15,16,17-tetradecahydro-1H-cyclopenta[a]phenanthren-17-yl)pentanamide	CC(CCC(=O)NC(CO)(CO)CO)C1CCC2C1(C(CC3C2C(CC4C3(CCC(C4)O)C)O)O)C	1.20000005	21236779;101201124	PubChem:(21236779 101201124)	2	529.38308	709.9337499999999	477_Fototroficos_analisis_3_muestrascompletas_estadi_1375	1375
305	1	1	1	5	0.14663011734877482	-372.68461776847266	0.31809045226130656	11.525584581753389	C41H51NO3	[M + Na]+	FBQUNPXPUKGTCH	InChI=1S/C41H51NO3/c43-41(35-21-15-13-16-22-35)36-25-29-39(30-26-36)44-33-19-11-9-7-5-3-1-2-4-6-8-10-12-20-34-45-40-31-27-38(28-32-40)42-37-23-17-14-18-24-37/h13-18,21-32,42H,1-12,19-20,33-34H2	null	C1=CC=C(C=C1)C(=O)C2=CC=C(C=C2)OCCCCCCCCCCCCCCCCOC3=CC=C(C=C3)NC4=CC=CC=C4	13.3000002	129657598	PubChem:(129657598)	2	628.37551	1147.0624177551267	744_Fototroficos_analisis_3_muestrascompletas_estadi_2760	2760
306	1	1	1	3	0.1458879554167771	-258.2757255057878	0.42160804020100495	8.409847163397048	C24H48N8O4	[M + H]+	NHNXIGAFVPBOHT	InChI=1S/C24H48N8O4/c1-25-21(33)5-9-29-13-15-30(10-6-22(34)26-2)17-19-32(12-8-24(36)28-4)20-18-31(16-14-29)11-7-23(35)27-3/h5-20H2,1-4H3,(H,25,33)(H,26,34)(H,27,35)(H,28,36)	null	CNC(=O)CCN1CCN(CCN(CCN(CC1)CCC(=O)NC)CCC(=O)NC)CCC(=O)NC	-2.9000001	126609202	PubChem:(126609202)	2	513.38809	906.27	662_Fototroficos_analisis_3_muestrascompletas_estadi_1797	1797
307	1	1	1	1	0.1448590838925067	-41.97107018124951	0.9999999999999999	46.88443277622639	C12H11N	[M + H]+	GREMYQDDZRJQEG	InChI=1S/C12H11N/c1-10-6-5-9-12(13-10)11-7-3-2-4-8-11/h2-9H,1H3	6-Phenyl-2-picoline	CC1=NC(=CC=C1)C2=CC=CC=C2	3.28466964	2762885;59546875;102599975	NORMAN:(NS00058161);PubChem class - safety and toxic;PubChem:(2762885 59546875 102599975)	67371010	170.09671	117.22409436702728	135_Fototroficos_analisis_3_muestrascompletas_estadi_261	261
308	1	1	1	1	0.14337737999000738	-39.13161639956734	0.9999999999999999	29.45443382048756	C14H31NO	[M + H]+	APSBUMMKCBQXJH	InChI=1S/C14H31NO/c1-3-5-6-7-8-9-10-11-14(4-2)15-12-13-16/h14-16H,3-13H2,1-2H3	null	CCCCCCCCCC(CC)NCCO	4.5999999	21515097	PubChem:(21515097)	2	230.24823	1178.4056103515627	779_Fototroficos_analisis_3_muestrascompletas_estadi_2910	2910
309	1	4	1	4	0.14291408178662032	-120.71700619226314	0.032160804020100506	2.168476461286959	C16H16I2O5	[M + Na]+	BRNNIVSVLOUBMV	InChI=1S/C16H16I2O5/c1-13(19)21-17(15-9-5-3-6-10-15)23-18(22-14(2)20)16-11-7-4-8-12-16/h3-12H,1-2H3	null	CC(=O)OI(C1=CC=CC=C1)OI(C2=CC=CC=C2)OC(=O)C	5.4000001	101473428	PubChem:(101473428)	2	564.89598	706.63	467_Fototroficos_analisis_3_muestrascompletas_estadi_1356	1356
310	1	2	1	2	0.1426114769933542	-221.71859105512002	0.6050251256281408	33.494511108262024	C24H41NO5	[M + H3N + H]+	JLJKWCARZFDFEA	InChI=1S/C24H41NO5/c1-5-9-10-11-12-13-14-22(24(26)27)25(19-23(29-7-3)30-8-4)20-15-17-21(18-16-20)28-6-2/h15-18,22-23H,5-14,19H2,1-4H3,(H,26,27)	null	CCCCCCCCC(C(=O)O)N(CC(OCC)OCC)C1=CC=C(C=C1)OCC	6.5999999	138342501	PubChem:(138342501)	2	441.33052	717.004375	493_Fototroficos_analisis_3_muestrascompletas_estadi_1411	1411
311	1	7	1	7	0.14208361407303965	-98.31379110541349	0.03417085427135679	13.73536596094683	C39H80O14	[M + H3N + H]+	COLJSLDBDWQMGD	InChI=1S/C39H80O14/c1-27(41)15-42-29(3)17-44-31(5)19-46-33(7)21-48-35(9)23-50-37(11)25-52-39(13)26-53-38(12)24-51-36(10)22-49-34(8)20-47-32(6)18-45-30(4)16-43-28(2)14-40/h27-41H,14-26H2,1-13H3	null	CC(CO)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)O	3.95559502	87492135	PubChem:(87492135)	2	790.59073	598.4634375	412_Fototroficos_analisis_3_muestrascompletas_estadi_1180	1180
312	1	2	1	3	0.14108529647346613	-212.56858630742252	0.6572864321608041	11.06959772349623	C24H41NO5	[M + H]+	WYWWBBLHWUTNRU	InChI=1S/C24H41NO5/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-22(26)25-20-21-30-24(29)19-18-23(27)28/h9-10,18-19H,2-8,11-17,20-21H2,1H3,(H,25,26)(H,27,28)	null	CCCCCCCCC=CCCCCCCCC(=O)NCCOC(=O)C=CC(=O)O	6.69999981	134514747	PubChem:(134514747)	2	424.30378	716.815	490_Fototroficos_analisis_3_muestrascompletas_estadi_1407	1407
313	1	2	1	2	0.14069637995379583	-288.55796845619693	0.11909547738693467	6.477078463354468	C12H25O19P3	[M + H]+	ZFGMCVXTUYJQKW	InChI=1S/C12H25O19P3/c1-25-12-10(31-34(22,23)24)7(4(2-13)27-12)28-11-6(15)9(30-33(19,20)21)8(5(3-14)26-11)29-32(16,17)18/h4-15H,2-3H2,1H3,(H2,16,17,18)(H2,19,20,21)(H2,22,23,24)	null	COC1C(C(C(O1)CO)OC2C(C(C(C(O2)CO)OP(=O)(O)O)OP(=O)(O)O)O)OP(=O)(O)O	-7.4000001	10053670;44388302;71716610	MeSH:(10053670);PubChem:(10053670 44388302 71716610);PubMed	70	567.02842	332.24	327_Fototroficos_analisis_3_muestrascompletas_estadi_878	878
314	1	1	2	2	0.13963915410873995	-64.01090230261309	0.9999999999999999	151.73428602269246	C19H24O6	[M - H2O + H]+	MLKIARXZUAHWAV	InChI=1S/C19H24O6/c1-22-15-7-5-12(9-17(15)24-3)14(11-20)19(21)13-6-8-16(23-2)18(10-13)25-4/h5-10,14,19-21H,11H2,1-4H3	1,2-Bis(3,4-dimethoxyphenyl)-1,3-propanediol	COC1=C(C=C(C=C1)C(CO)C(C2=CC(=C(C=C2)OC)OC)O)OC	2.0	440402;12468615;10948028;10450414;101052089	KEGG:(C04597);PubChem:(440402 12468615 10948028 10450414 101052089);CHEBI:(27670);Biocyc:(12-BIS34-DIMETHOXYPHENYLPROPANE-13-)	2338	331.15461	265.59000000000003	264_Fototroficos_analisis_3_muestrascompletas_estadi_643	643
315	1	1	1	1	0.1390909735196777	-17.61966141195295	0.9999999999999999	2.457161780031164	C23H41N	[M + H]+	WNBGYVXHFTYOBY	InChI=1S/C23H42N/c1-4-5-6-7-8-9-10-11-12-13-14-18-21-24(2,3)22-23-19-16-15-17-20-23/h15-17,19-20H,4-14,18,21-22H2,1-3H3/q+1	Zephiramine ion	CCCCCCCCCCCCCC[N+](C)(C)CC1=CC=CC=C1	8.39999962	8756;46780729;129850419	NORMAN:(NS00005741);COCONUT:(CNP0122331);PubChem:(8756 46780729 129850419);ZINC bio:(ZINC38141586);MeSH:(8756);PubMed	2367558	332.33208	922.2399514770508	679_Fototroficos_analisis_3_muestrascompletas_estadi_1853	1853
316	1	1	1	1	0.13899414628618384	-17.57045385068287	0.9999999999999999	2.3164865076167334	C23H41N	[M + H]+	WNBGYVXHFTYOBY	InChI=1S/C23H42N/c1-4-5-6-7-8-9-10-11-12-13-14-18-21-24(2,3)22-23-19-16-15-17-20-23/h15-17,19-20H,4-14,18,21-22H2,1-3H3/q+1	Zephiramine ion	CCCCCCCCCCCCCC[N+](C)(C)CC1=CC=CC=C1	8.39999962	8756;46780729;129850419	NORMAN:(NS00005741);COCONUT:(CNP0122331);PubChem:(8756 46780729 129850419);ZINC bio:(ZINC38141586);MeSH:(8756);PubMed	2367558	332.33207	945.3640625	691_Fototroficos_analisis_3_muestrascompletas_estadi_1906	1906
317	1	1	1	1	0.13860843103901618	-17.60598861532627	0.9999999999999999	1.9639410273231799	C23H41N	[M + H]+	WNBGYVXHFTYOBY	InChI=1S/C23H42N/c1-4-5-6-7-8-9-10-11-12-13-14-18-21-24(2,3)22-23-19-16-15-17-20-23/h15-17,19-20H,4-14,18,21-22H2,1-3H3/q+1	Zephiramine ion	CCCCCCCCCCCCCC[N+](C)(C)CC1=CC=CC=C1	8.39999962	8756;46780729;129850419	NORMAN:(NS00005741);COCONUT:(CNP0122331);PubChem:(8756 46780729 129850419);ZINC bio:(ZINC38141586);MeSH:(8756);PubMed	2367558	332.3322	910.6484051513671	667_Fototroficos_analisis_3_muestrascompletas_estadi_1823	1823
318	1	1	1	1	0.1382760014147477	-88.85511631263356	0.9999999999999999	96.48838016312696	C14H16O4	[M + H]+	SHRMNWAPYJYUHG	InChI=1S/C14H16O4/c1-15-11-5-9-7-13(17-3)14(18-4)8-10(9)6-12(11)16-2/h5-8H,1-4H3	2,3,6,7-tetamethoxynaphthalene	COC1=CC2=CC(=C(C=C2C=C1OC)OC)OC	3.0999999	23334491	PubChem:(23334491)	2	249.11258	139.92375	161_Fototroficos_analisis_3_muestrascompletas_estadi_303	303
319	1	1	1	1	0.13757178465808542	-17.67213401178164	0.9999999999999999	2.2532694800564266	C23H41N	[M + H]+	WNBGYVXHFTYOBY	InChI=1S/C23H42N/c1-4-5-6-7-8-9-10-11-12-13-14-18-21-24(2,3)22-23-19-16-15-17-20-23/h15-17,19-20H,4-14,18,21-22H2,1-3H3/q+1	Zephiramine ion	CCCCCCCCCCCCCC[N+](C)(C)CC1=CC=CC=C1	8.39999962	8756;46780729;129850419	NORMAN:(NS00005741);COCONUT:(CNP0122331);PubChem:(8756 46780729 129850419);ZINC bio:(ZINC38141586);MeSH:(8756);PubMed	2367558	332.3321	903.35375	660_Fototroficos_analisis_3_muestrascompletas_estadi_1791	1791
320	1	1	1	1	0.13740842472874307	-155.16064537001427	0.9969849246231155	23.57817618325967	C22H30O8	[M + H3N + H]+	BRSHLDMETFYXDA	InChI=1S/C22H30O8/c1-25-17-9-13(10-18(26-2)21(17)29-5)15(23)7-8-16(24)14-11-19(27-3)22(30-6)20(12-14)28-4/h9-12,15-16,23-24H,7-8H2,1-6H3	1,4-Butanediol, 1,4-bis(3,4,5-trimethoxyphenyl)-	COC1=CC(=CC(=C1OC)OC)C(CCC(C2=CC(=C(C(=C2)OC)OC)OC)O)O	2.5	23056667	PubChem:(23056667);PubMed	66	440.22875	224.14	229_Fototroficos_analisis_3_muestrascompletas_estadi_522	522
321	1	1	1	1	0.1368251328574796	-48.21110219828901	0.9999999999999999	67.31998101892437	C21H26O6	[M + H]+	KBIHHHDCLJQNHG	InChI=1S/C21H26O6/c1-11-12(2)21(14-9-17(25-4)19(23)18(10-14)26-5)27-20(11)13-6-7-15(22)16(8-13)24-3/h6-12,20-23H,1-5H3	4-[5-(4-hydroxy-3-methoxyphenyl)-3,4-dimethyloxolan-2-yl]-2,6-dimethoxyphenol	CC1C(C(OC1C2=CC(=C(C=C2)O)OC)C3=CC(=C(C(=C3)OC)O)OC)C	3.70000005	13870578;13870579;13870580;13870581;13870582;53359707	COCONUT:(CNP0240263);HMDB:(33534);KNApSAcK:(24168);Natural Products:(UNPD3552 UNPD131557 UNPD93477 UNPD164893 UNPD23384 UNPD16802 UNPD112532 UNPD167813);PubChem:(13870578 13870579 13870580 13870581 13870582 53359707);SuperNatural:(SN00320771 SN00360791 SN00160743 SN00264363 SN00275839 SN00367256 SN00253839);CHEBI:(68166);PubChem class - bio and metabolites;MeSH:(13870578 13870579);PubMed	19955838	375.18071	237.18	238_Fototroficos_analisis_3_muestrascompletas_estadi_561	561
322	1	1	1	1	0.13599606714533868	-10.49218518393469	0.9999999999999999	269.4213625581488	C18H30O3	[M + H]+	JHXAZBBVQSRKJR	InChI=1S/C18H30O3/c1-2-3-11-14-17(19)15-12-9-7-5-4-6-8-10-13-16-18(20)21/h7,9,12,15H,2-6,8,10-11,13-14,16H2,1H3,(H,20,21)	13-Kodda	CCCCCC(=O)C=CC=CCCCCCCCC(=O)O	5.19999981	160205;5283012;6446027;25791066;40490648;117642238	HMDB:(4668);SuperNatural:(SN00241423 SN00391898 SN00358986 SN00011320);ZINC bio:(ZINC04655398 ZINC13515840);additional;MeSH:(160205 5283012 6446027);PubMed;COCONUT:(CNP0144879 CNP0389625);Natural Products:(UNPD43091 UNPD49933 UNPD59866);PubChem:(160205 5283012 6446027 25791066 40490648 117642238);CHEBI:(72815 136531 90781 68947);KEGG:(C14765);Training Set	3727726	295.22735	427.78312500000004	374_Fototroficos_analisis_3_muestrascompletas_estadi_1065	1065
