row ID,row m/z,row retention time,row ion mobility,row ion mobility unit,row CCS,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,203_1.mzML Peak area,206_1.mzML Peak area,205_1.mzML Peak area,203_2.mzML Peak area,205_2.mzML Peak area,206_2.mzML Peak area,202_3.mzML Peak area,203_3.mzML Peak area,208_2.mzML Peak area,207_2.mzML Peak area,209_2.mzML Peak area,211_1.mzML Peak area,210_1.mzML Peak area,209_1.mzML Peak area,202_1.mzML Peak area,207_1.mzML Peak area,212_1.mzML Peak area,212_2.mzML Peak area,211_2.mzML Peak area,208_1.mzML Peak area,213_1.mzML Peak area,213_3.mzML Peak area,210_2.mzML Peak area,204_1.mzML Peak area,202_2.mzML Peak area,213_2.mzML Peak area,204_2.mzML Peak area,
760,643.4069980028722,5.0387115,,,,13,,,,,,,0,0,0,0,0,0,1086554.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,412444.3,1747852.0,0,1259696.0,
1450,644.4955417214201,12.110184,,,,29,72,[M+NH4]+,,4,1448;1447;1446;1450,626.46137,0,0,143127.62,0,883062.1,0,394043.75,0,0,165716.44,0,0,0,48202.637,0,139523.8,710703.2,0,0,0,683786.06,628734.4,0,3.0180522E7,6.70242E7,143188.39,7.292681E7,
1701,649.4296836573906,13.855931,,,,76,94,[M+K]+,,4,1700;1699;1698;1701,610.46665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,702845.06,3700059.8,0,4434524.0,
1447,649.450230065437,12.109023,,,,29,72,[M+Na]+,,4,1448;1447;1446;1450,626.46137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3218149.8,6506234.5,0,8414181.0,
1339,649.9130974038908,11.700476,,,,82,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,561567.44,0,689972.3,
738,650.8512696011293,4.9399085,,,,,,,,,,,0,0,0,161727.28,0,0,0,0,0,0,0,0,0,0,1050852.8,0,0,0,0,0,0,0,0,645091.8,0,0,0,
700,650.851442343634,4.732383,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,429018.72,0,0,0,0,0,0,0,0,337500.03,0,0,0,
489,652.4122759339491,3.5076523,,,,20,25,[M+NH4]+,,3,487;489;486,634.37842,0,0,0,0,0,0,1154227.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,402730.94,1648014.6,0,1230121.9,
1333,652.948818344423,11.675909,,,,12,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,431761.94,0,627636.7,
536,653.171712653741,3.837667,,,,,,,,,,,1271597.4,1321227.4,0,1744141.0,1251215.8,942235.7,1997716.9,838379.94,623232.5,1702107.4,1047326.75,486956.7,1311775.0,1024285.6,1940559.6,654071.2,1563080.4,0,493152.34,505651.88,1447090.0,1283190.9,1209895.4,2452413.8,1693110.6,547033.1,1615542.6,
1561,653.4641893148905,13.244803,,,,159,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,230203.19,2374864.8,0,2786796.5,
1693,655.5001295001398,13.810256,,,,1,93,[M+H]+,,4,1694;1695;1692;1693,654.49277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,295814.94,1974678.9,0,2877490.5,
1564,655.9416870914872,13.2499,,,,159,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,542568.06,0,626106.3,
105,656.3263718900238,0.934396,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,720438.4,0,0,0,0,0,0,373942.2,384344.0,0,0,0,0,0,0,0,
91,656.3830219783947,0.8739713,,,,156,,,,,,,0,0,0,0,0,0,0,0,2377680.2,0,0,0,0,0,3159342.5,0,0,0,472595.28,2442635.8,0,0,0,968984.7,0,0,0,
1852,656.5320392443632,15.398612,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,322280.75,0,559795.75,
486,657.3678577659863,3.502669,,,,20,25,[M+Na]+,,3,487;489;486,634.37842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,257484.94,0,214031.33,
1145,657.4794954947159,8.726892,,,,,,,,,,,0,0,0,0,0,0,1777089.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,983921.75,0,0,
236,658.3389626085284,1.7789989,,,,,,,,,,,0,0,0,0,0,0,0,0,400137.66,0,0,0,0,0,0,0,0,0,0,399412.94,0,0,0,0,0,0,0,
1522,658.5115831871484,12.963205,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216284.58,0,349574.34,
587,659.3618057373565,4.0802765,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1249699.2,0,838557.3,
1506,659.4770695636835,12.693304,,,,,,,,,,,0,846655.0,0,835610.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,804766.7,0,0,834510.1,0,0,0,
1210,660.4903114928726,10.40216,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,344765.7,668573.25,0,1266265.8,
1329,661.461757147288,11.672505,,,,12,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1997411.6,5194248.5,0,6995706.0,
770,661.8723700950508,5.09397,,,,,,,,,,,0,0,0,562273.0,0,0,0,0,0,0,0,126596.766,0,0,1001001.06,0,0,0,155704.42,0,0,0,0,359659.7,0,0,0,
372,663.3517874433356,2.8756042,,,,14,,,,,,,0,0,0,1933911.0,0,0,3541624.2,0,0,0,0,0,0,0,8418992.0,0,0,0,0,0,0,0,0,4361947.5,0,0,0,
2797,663.4544948495081,19.309937,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2702747.5,0,0,0,2441270.5,0,2951871.2,0,0,0,0,
2851,663.4547020221129,19.48086,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,256441.72,431057.3,294603.0,0,0,0,0,0,0,0,752546.75,0,0,0,0,0,0,
1944,663.454789731156,16.06037,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,205506.98,0,0,0,0,0,0,0,0,0,0,0,0,
2073,663.4549632214328,16.429188,,,,,,,,,,,190108.52,0,0,0,0,0,0,0,0,0,0,0,0,241571.12,0,0,0,0,162886.56,0,0,0,375265.72,0,0,0,0,
2034,663.4550103798057,16.353672,,,,,,,,,,,347414.03,0,98944.8,0,0,0,0,137408.0,163899.77,0,210090.3,522678.38,163538.86,193672.17,0,0,0,0,105933.555,219966.6,292520.22,0,0,441077.72,212862.19,0,0,
1998,663.4550145831014,16.214735,,,,,,,,,,,0,0,0,690277.4,0,0,153941.92,0,0,0,553238.06,0,493740.8,141899.28,0,0,0,0,0,0,0,0,0,0,254696.67,0,225811.45,
1924,663.4550191122331,15.850111,,,,,,,,,,,0,0,326766.84,0,0,0,249278.56,132667.98,0,0,0,0,0,423562.44,0,0,0,0,0,128313.39,0,0,0,293720.75,281580.0,0,0,
1976,663.4550225779396,16.141005,,,,,,,,,,,0,0,290278.12,0,0,0,0,0,207572.27,0,0,0,0,422620.28,116170.055,0,0,0,0,0,346578.0,0,0,682857.75,407783.84,0,0,
1886,663.4550281703501,15.654501,,,,,,,,,,,0,0,0,0,0,0,332506.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,918117.7,0,0,
2129,663.4552053197267,16.582571,,,,,,,,,,,0,0,0,0,0,0,0,40615.684,0,0,0,0,0,0,0,0,0,194853.03,0,0,0,0,0,0,0,0,0,
1331,664.4409593015816,11.675109,,,,12,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,249956.95,706711.4,0,953282.0,
2381,664.5364192968717,17.297112,,,,,,,,,,,0,0,0,0,24797.004,25651.713,0,26275.344,22397.877,0,21601.816,22967.424,23244.002,22141.512,0,0,0,24666.156,24932.541,22208.938,0,26392.275,22153.973,24964.746,0,0,23269.486,
775,665.4203430877992,5.102934,,,,73,,,,,,,0,0,0,0,0,0,549251.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1127244.4,0,956683.7,
1448,665.4245698718663,12.109023,,,,29,72,[M+K]+,,4,1448;1447;1446;1450,626.46137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2555560.2,4244738.5,0,4454019.5,
718,671.4137862893009,4.814849,,,,,,,,,,,0,0,0,471730.3,0,0,0,0,327057.03,0,0,0,0,0,2578530.0,0,0,0,0,222335.19,0,0,0,1828177.5,0,0,0,
1443,671.4947337085198,12.0731735,,,,70,71,[M+H]+,,4,1442;1443;1445;1444,670.48773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2845531.5,1.0751948E7,0,1.696071E7,
1535,672.490683741869,13.039054,,,,131,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182066.5,499231.66,0,957348.56,
1692,672.5265929314514,13.807655,,,,1,93,[M+NH4]+,,4,1694;1695;1692;1693,654.49277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8474507.0,3.3020506E7,0,4.1403824E7,
371,674.3423453114088,2.8721244,,,,14,,,,,,,0,0,0,0,0,0,332043.62,0,0,0,0,0,0,0,889550.5,0,0,0,0,0,0,0,0,411154.97,0,0,0,
173,674.4102271582358,1.3114328,,,,,,,,,,,251223.83,0,0,0,0,0,0,440197.97,220593.69,0,366814.84,0,0,413922.25,0,0,0,0,0,200348.66,334898.12,437022.47,0,0,0,126268.984,0,
1146,674.5059114486774,8.713518,,,,,,,,,,,0,0,0,0,0,0,7413567.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7800493.5,0,0,
1262,674.5064973956779,11.232012,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,266954.53,0,392084.9,
1507,675.4512074172821,12.693644,,,,,,,,,,,0,409375.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,402865.97,0,0,0,
1560,675.4779291673773,13.216022,,,,98,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118452.25,1415687.6,0,1953088.8,
1557,676.4808654761309,13.209791,,,,98,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,384585.66,0,528619.75,
1694,677.4818120682662,13.810256,,,,1,93,[M+Na]+,,4,1694;1695;1692;1693,654.49277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,997862.1,4951509.0,0,6155071.5,
1558,677.9550355975587,13.214218,,,,98,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,345387.5,0,469908.97,
1559,678.4567627252484,13.214218,,,,98,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,241199.98,0,285842.12,
1148,679.4598942476321,8.7692,,,,,,,,,,,0,0,0,0,0,0,2496597.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,725996.44,0,0,
562,679.5122481420735,3.9473054,,,,,,,,,,,5.157019E7,0,4.9643724E7,5.5193396E7,0,0,5.627939E7,0,0,4.7988828E7,5.0965944E7,0,4.353047E7,0,0,4.167726E7,0,4.614012E7,5.3063044E7,4.8904164E7,0,0,0,0,4.7697E7,4.7105412E7,0,
680,679.5125409985479,4.608886,,,,,,,,,,,0,0,0,0,0,0,0,0,9476928.0,0,0,1.1277177E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2795,680.4815793580692,19.312822,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,296113.84,0,0,211259.28,0,0,288413.3,0,0,0,0,
369,682.3262399920784,2.8709087,,,,14,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,608295.2,0,0,0,0,0,0,0,0,253316.36,0,0,0,
1328,683.4749861652239,11.656903,,,,55,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1309684.6,3377475.2,0,3884550.2,
2212,684.2045361244772,16.789213,,,,100,,,,,,,378399.3,316103.28,405529.84,399377.62,0,0,298501.88,391735.16,0,0,0,0,0,0,424673.22,384389.2,0,0,302273.9,0,353508.3,348609.7,0,398493.0,345977.9,351896.28,0,
2258,684.2047156488449,16.918478,,,,,,,,,,,0,0,0,0,0,2280.1438,0,2315.7349,0,0,0,3904.979,0,0,4392.499,0,0,0,0,0,0,16918.445,0,0,0,0,0,
2213,685.2052687412172,16.789213,,,,100,,,,,,,230257.9,200586.23,252168.9,259328.5,0,0,182447.3,246079.45,0,0,0,0,0,0,260726.23,237644.1,0,0,186122.42,0,227068.48,219365.05,0,243511.55,214992.7,225920.38,0,
2800,685.4367942457707,19.312399,,,,,,,,,,,0,679301.8,487668.06,0,538755.7,659245.1,0,0,0,498323.84,0,0,0,0,0,0,584271.1,556263.3,0,0,0,286602.62,415044.75,0,0,0,0,
2054,685.4373842583278,16.404026,,,,,,,,,,,0,14250.221,0,0,0,0,0,0,9716.699,9341.92,0,0,0,0,0,0,0,0,0,0,8641.152,30325.938,0,0,0,0,0,
1327,685.9523428855103,11.654302,,,,55,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183804.62,450687.88,0,578924.9,
2809,686.4402124908966,19.333595,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190751.0,2491.6904,0,0,
2209,687.2032229602504,16.793003,,,,,,,,,,,55323.426,42847.977,72570.47,57761.42,0,42705.684,0,55726.24,0,0,0,0,0,0,72808.05,69451.89,0,0,43179.42,0,54127.848,62546.3,0,65548.68,49942.082,55744.51,0,
795,687.4337242837606,5.167095,,,,25,,,,,,,0,0,0,0,0,0,327701.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,211459.56,782799.94,0,812749.2,
1445,688.5220703921389,12.074833,,,,70,71,[M+NH4]+,,4,1442;1443;1444;1445,670.48773,0,0,0,0,800789.7,0,425554.72,0,0,117430.75,0,0,0,0,0,105928.68,791734.44,0,0,0,819429.25,637447.5,0,2.9961052E7,6.4086104E7,154223.14,7.893915E7,
1695,693.4560322134499,13.810256,,,,1,93,[M+K]+,,4,1694;1695;1692;1693,654.49277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,846949.3,4517056.5,0,5425456.5,
1444,693.4766848713722,12.0731735,,,,70,71,[M+Na]+,,4,1442;1443;1445;1444,670.48773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3628034.2,7371219.0,0,9170352.0,
518,696.438726594893,3.6996677,,,,10,27,[2M+NH4]+,,2,517;518,339.20295,0,0,0,0,0,0,1056294.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1352839.4,0,701807.94,
1554,697.490834762293,13.177618,,,,94,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,843953.7,0,1235444.8,
1686,699.526554719986,13.770259,,,,66,92,[M+H]+,,4,1689;1688;1686;1687,698.51907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,317276.94,2201021.2,0,3103242.2,
1555,699.9683772081028,13.177618,,,,94,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153628.5,0,228446.97,
1847,700.5583557511665,15.362749,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,346745.7,0,425994.28,
611,701.4943037742077,4.2416797,,,,,,,,,,,4.4669344E7,5.0212316E7,5.1095464E7,5.3401052E7,0,2.4322872E7,5.292214E7,5.0926932E7,4.5655224E7,5.687719E7,0,2.5250016E7,6.0404564E7,0,5.5122692E7,5.812316E7,5.9631216E7,0,1.4896765E7,5.856407E7,0,5.7017156E7,5.114552E7,6.2314724E7,5.0997012E7,4.869673E7,5.6057348E7,
564,701.4943436704832,3.9775195,,,,,,,,,,,0,0,0,0,0,2.533158E7,0,0,0,0,0,1.8375084E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2929,701.4947258300809,19.788778,,,,,,,,,,,0,0,2470819.2,3150305.5,0,2540176.5,0,0,2079419.4,2803714.2,0,0,0,2143251.8,3107705.8,0,2857190.0,3064880.5,0,0,2731720.0,0,0,2311605.5,3052264.2,3037146.8,2290506.0,
1209,704.5162406158995,10.394759,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48379.637,0,0,0,65283.52,0,0,306047.38,627891.06,0,1120054.2,
1326,705.4881625994518,11.632865,,,,95,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,650968.0,1815963.5,0,2163854.0,
2906,705.584407614444,19.635937,,,,,,,,,,,0,0,0,421574.8,0,0,0,231070.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2785,706.4971885007952,19.313711,,,,,,,,,,,0,323268.22,0,0,216334.8,0,0,0,0,291370.12,0,0,0,296988.44,0,0,334234.44,311055.66,0,0,264615.25,298258.2,327097.8,0,0,0,0,
1325,707.9655999153865,11.62908,,,,95,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221563.0,0,245760.03,
2844,708.5116235059886,19.471075,,,,,,,,,,,0,44650.92,0,0,0,0,0,0,4004.7295,0,0,9699.582,0,1700.0696,0,0,0,0,40791.137,0,0,0,0,34984.176,0,0,0,
2351,708.5686378792338,17.231295,,,,,,,,,,,0,0,0,0,0,0,0,16549.648,16999.125,0,0,0,0,21063.168,0,0,0,19695.285,0,0,17747.07,20239.168,18312.943,0,0,18705.26,0,
809,709.4467222570512,5.227689,,,,128,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,637181.44,0,582506.4,
1442,709.4509079702783,12.070455,,,,70,71,[M+K]+,,4,1443;1442;1445;1444,670.48773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2753065.5,4545671.5,0,4769535.5,
1437,715.5212220544705,12.041851,,,,52,70,[M+H]+,,4,1438;1437;1439;1440,714.51406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2601159.0,9860338.0,0,1.5206776E7,
1160,715.5214817056619,9.383017,,,,79,49,[M+H]+,,3,1162;1160;1161,714.51397,0,0,0,0,0,0,955997.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,533706.94,0,0,
1524,716.5171329000707,12.97949,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,422137.84,0,717133.0,
1687,716.5528441843411,13.770259,,,,66,92,[M+NH4]+,,4,1689;1688;1686;1687,698.51907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7912071.0,3.1987624E7,0,3.7539348E7,
2933,717.4688714329551,19.794209,,,,26,,,,,,,0,0,2922930.5,0,0,0,2684171.0,0,0,0,2281875.2,0,3754529.0,0,2707801.8,0,0,0,2838616.0,0,0,0,0,0,0,2873228.2,2509851.8,
1261,718.5343289868398,11.208256,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,237798.69,0,334316.44,
1688,721.5079511889303,13.770259,,,,66,92,[M+Na]+,,4,1689;1688;1686;1687,698.51907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1015293.44,5710372.5,0,6390938.5,
533,721.8732622824682,3.8049283,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,483908.6,0,0,0,0,0,0,0,0,236231.34,0,0,0,
1685,722.5115886924256,13.770205,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,358876.44,0,0,2366536.2,
813,724.5709166784744,5.2543116,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23389.588,64606.258,0,0,0,0,0,0,0,0,
1315,727.5014273520814,11.60925,,,,37,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250901.97,816456.9,0,1040604.6,
1317,728.002783186966,11.609562,,,,37,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,564826.1,0,815417.1,
1142,732.4696650144222,8.611129,,,,,,,,,,,0,0,0,52543.84,0,0,0,0,0,0,0,0,0,0,94082.25,0,0,0,0,0,0,0,0,0,0,0,0,
1162,732.5476109817953,9.383017,,,,79,49,[M+NH4]+,,3,1162;1160;1161,714.51397,0,0,0,0,0,0,7466831.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3888060.8,0,0,
1440,732.5481194441322,12.042783,,,,52,70,[M+NH4]+,,4,1438;1437;1439;1440,714.51406,0,0,0,0,648008.1,0,406878.12,0,0,87968.42,0,0,0,0,0,92626.36,876646.25,0,0,0,786484.25,606924.9,0,3.060936E7,6.373659E7,145037.55,7.825639E7,
691,735.4090043774162,4.670677,,,,,,,,,,,0,0,0,291988.84,0,0,0,0,0,0,0,0,0,0,1426724.5,0,0,0,0,0,0,0,0,1187088.5,0,0,0,
834,736.0554157062545,5.304536,,,,,,,,,,,0,76749.664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73438.984,0,0,0,0,0,0,0,0,0,0,
2802,736.5440241900558,19.314365,,,,,,,,,,,0,166725.81,157417.89,0,0,0,0,0,0,62919.16,0,0,0,0,0,0,0,0,0,0,54382.387,77701.61,0,0,0,0,0,
2895,736.5444748215679,19.605566,,,,,,,,,,,0,197690.33,182897.03,0,0,0,0,0,0,0,0,175038.05,0,0,0,164159.38,226342.39,224218.12,194304.39,0,270391.7,245412.19,0,0,0,267174.62,0,
1689,737.4823908896564,13.770259,,,,66,92,[M+K]+,,4,1689;1688;1686;1687,698.51907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,776981.3,4781680.5,0,5005957.0,
1438,737.5027657976647,12.041851,,,,52,70,[M+Na]+,,4,1438;1437;1439;1440,714.51406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4117351.0,7911701.5,0,9362823.0,
1161,737.5031393348047,9.383017,,,,79,49,[M+Na]+,,3,1162;1160;1161,714.51397,0,0,0,0,0,0,1857753.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,958317.4,0,0,
1754,738.3894526211932,14.647491,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,411879.7,0,569126.9,
1926,738.6107595861649,15.866555,,,,,,,,,,,277127.4,0,0,0,258271.31,310604.9,0,0,0,0,239802.66,270334.12,0,0,0,0,0,0,0,0,0,306775.6,0,0,245012.84,0,0,
539,740.4647617562698,3.868061,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1175696.2,0,509164.97,
243,741.2254812479667,1.8593282,,,,,,,,,,,254564.98,359740.84,194453.95,414855.4,350521.2,340684.2,0,0,330609.94,465744.56,333936.84,254254.16,286484.25,314410.03,504784.4,281380.94,347233.6,0,267037.62,227888.1,313223.72,250810.75,329164.84,549604.44,404418.4,123691.4,413326.53,
459,741.3947369615521,3.354103,,,,,,,,,,,0,0,0,0,0,0,0,0,782238.94,0,0,286451.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1547,741.5172243550185,13.10837,,,,136,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185783.06,0,251475.11,
1680,743.5525911291481,13.722342,,,,19,91,[M+H]+,,4,1681;1683;1682;1680,742.54549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1795791.1,0,2785648.0,
1840,744.5846599704604,15.317955,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,299268.6,0,437806.34,
1519,746.5643280864915,12.888049,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,217279.38,0,312570.12,
1208,748.543544293378,10.383376,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254074.84,495815.78,0,926055.2,
1306,749.5148412141168,11.581609,,,,49,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,455341.97,0,612207.44,
1439,753.4775922240024,12.041851,,,,52,70,[M+K]+,,4,1438;1437;1439;1440,714.51406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2814532.8,4197618.5,0,4852690.0,
123,757.3763799837823,1.0048327,,,,,,,,,,,0,0,0,0,0,0,0,0,403984.34,0,0,514736.62,0,0,0,0,0,0,352388.53,1181006.5,0,0,0,0,0,0,0,
1433,759.5485904281383,12.007052,,,,45,69,[M+H]+,,4,1435;1433;1431;1430,758.54115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440001.6,6414351.0,0,9143578.0,
1520,760.5439807760026,12.916695,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137089.25,325827.9,0,536924.5,
1681,760.5791829450368,13.724385,,,,19,91,[M+NH4]+,,4,1681;1683;1682;1680,742.54549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6315857.0,2.6467822E7,0,3.2488192E7,
1260,762.5598138988048,11.18808,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38063.113,200876.88,0,322293.3,
495,763.4113479653643,3.5476978,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,428207.4,0,0,0,0,0,0,0,0,171158.97,0,0,0,
2788,764.5762336091135,19.258749,,,,,,,,,,,0,0,0,0,140837.17,0,0,117833.01,0,0,0,0,0,0,0,126211.7,0,0,0,0,0,0,0,0,1561.7893,0,0,
2801,764.5764703469312,19.330835,,,,,,,,,,,0,557849.8,0,0,0,284271.28,0,0,0,513783.78,122790.13,0,362272.78,0,0,0,476158.97,124618.47,259074.88,0,0,206369.39,294826.25,0,0,0,0,
2892,764.5767130254416,19.606705,,,,,,,,,,,0,90135.16,105339.07,0,0,0,0,0,0,0,0,0,0,0,0,103968.414,0,0,222474.44,0,0,0,0,0,0,0,0,
2850,764.5767239244858,19.46609,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,302482.8,0,292797.6,0,0,0,0,
